가톨릭대병원,0,0,0,NNP,*,T,가톨릭대병원,Compound,*,*,가톨릭+대+병원,가톨릭/NNG/*/1/1+가톨릭대병원/Compound/*/0/3+대/NNG/*/1/1+병원/NNG/*/1/1
가톨릭대성모병원,0,0,0,NNP,*,T,가톨릭대성모병원,Compound,*,*,가톨릭+대+성모+병원,가톨릭/NNG/*/1/1+가톨릭대성모병원/Compound/*/0/4+대/NNG/*/1/1+성모/NNG/*/1/1+병원/NNG/*/1/1
가톨릭대학교,0,0,0,NNP,*,F,가톨릭대학교,Compound,*,*,가톨릭+대학교,가톨릭/NNG/*/1/1+가톨릭대학교/Compound/*/0/2+대학교/NNG/*/1/1
가톨릭병원,0,0,0,NNP,*,T,가톨릭병원,Compound,*,*,가톨릭+병원,가톨릭/NNG/*/1/1+가톨릭병원/Compound/*/0/2+병원/NNG/*/1/1
가톨릭상지대학,0,0,0,NNP,*,T,가톨릭상지대학,Compound,*,*,가톨릭+상지+대학,가톨릭/NNG/*/1/1+가톨릭상지대학/Compound/*/0/3+상지/NNG/*/1/1+대학/NNG/*/1/1
가톨릭성모병원,0,0,0,NNP,*,T,가톨릭성모병원,Compound,*,*,가톨릭+성모+병원,가톨릭/NNG/*/1/1+가톨릭성모병원/Compound/*/0/3+성모/NNG/*/1/1+병원/NNG/*/1/1
가톨릭스카우트,0,0,0,NNP,*,F,가톨릭스카우트,Compound,*,*,가톨릭+스카우트,가톨릭/NNG/*/1/1+가톨릭스카우트/Compound/*/0/2+스카우트/NNG/*/1/1
가톨릭의료원,0,0,0,NNP,*,T,가톨릭의료원,Compound,*,*,가톨릭+의료+원,가톨릭/NNG/*/1/1+가톨릭의료원/Compound/*/0/3+의료/NNG/*/1/1+원/NNG/*/1/1
가협,0,0,0,NNP,*,T,가협,Compound,*,*,가+협,가/NNG/*/1/1+가협/Compound/*/0/2+협/NNG/*/1/1
가희,0,0,0,NNP,*,F,가희,*,*,*,*,*
간무협,0,0,0,NNP,*,T,간무협,Compound,*,*,간+무+협,간/NNG/*/1/1+간무협/Compound/*/0/3+무/NNG/*/1/1+협/NNG/*/1/1
간사이경제동우회,0,0,0,NNP,*,F,간사이경제동우회,Compound,*,*,간사이+경제+동우+회,간사이/NNG/*/1/1+간사이경제동우회/Compound/*/0/4+경제/NNG/*/1/1+동우/NNG/*/1/1+회/NNG/*/1/1
간토협의회,0,0,0,NNP,*,F,간토협의회,Compound,*,*,간토+협의+회,간토/NNG/*/1/1+간토협의회/Compound/*/0/3+협의/NNG/*/1/1+회/NNG/*/1/1
간호사협회,0,0,0,NNP,*,F,간호사협회,Compound,*,*,간호사+협회,간호사/NNG/*/1/1+간호사협회/Compound/*/0/2+협회/NNG/*/1/1
간호협회,0,0,0,NNP,*,F,간호협회,Compound,*,*,간호+협회,간호/NNG/*/1/1+간호협회/Compound/*/0/2+협회/NNG/*/1/1
갈릴리집,0,0,0,NNP,*,T,갈릴리집,Compound,*,*,갈릴리+집,갈릴리/NNG/*/1/1+갈릴리집/Compound/*/0/2+집/NNG/*/1/1
갈색인종,0,0,0,NNP,*,T,갈색인종,Compound,*,*,갈색+인종,갈색/NNG/*/1/1+갈색인종/Compound/*/0/2+인종/NNG/*/1/1
갈현운수,0,0,0,NNP,*,F,갈현운수,Compound,*,*,갈현+운수,갈현/NNP/지명/1/1+갈현운수/Compound/*/0/2+운수/NNG/*/1/1
감사원,0,0,0,NNP,*,T,감사원,*,*,*,*,*
감시특위,0,0,0,NNP,*,F,감시특위,Compound,*,*,감시+특위,감시/NNG/*/1/1+감시특위/Compound/*/0/2+특위/NNG/*/1/1
감정평가협회,0,0,0,NNP,*,F,감정평가협회,Compound,*,*,감정+평가+협회,감정/NNG/*/1/1+감정평가협회/Compound/*/0/3+평가/NNG/*/1/1+협회/NNG/*/1/1
감청대책특위,0,0,0,NNP,*,F,감청대책특위,Compound,*,*,감청+대책+특위,감청/NNG/*/1/1+감청대책특위/Compound/*/0/3+대책/NNG/*/1/1+특위/NNG/*/1/1
갑진,0,0,0,NNP,*,T,갑진,*,*,*,*,*
강남대학교,0,0,0,NNP,*,F,강남대학교,Compound,*,*,강남+대학교,강남/NNP/지명/1/1+강남대학교/Compound/*/0/2+대학교/NNG/*/1/1
강남병원,0,0,0,NNP,*,T,강남병원,Compound,*,*,강남+병원,강남/NNP/지명/1/1+강남병원/Compound/*/0/2+병원/NNG/*/1/1
강남삼성병원,0,0,0,NNP,*,T,강남삼성병원,Compound,*,*,강남+삼성+병원,강남/NNP/지명/1/1+강남삼성병원/Compound/*/0/3+삼성/NNG/*/1/1+병원/NNG/*/1/1
강남성심병원,0,0,0,NNP,*,T,강남성심병원,Compound,*,*,강남+성심+병원,강남/NNP/지명/1/1+강남성심병원/Compound/*/0/3+성심/NNG/*/1/1+병원/NNG/*/1/1
강남터미널,0,0,0,NNP,*,T,강남터미널,Compound,*,*,강남+터미널,강남/NNP/지명/1/1+강남터미널/Compound/*/0/2+터미널/NNG/*/1/1
강동송파총선연대,0,0,0,NNP,*,F,강동송파총선연대,Compound,*,*,강동+송파+총선+연대,강동/NNP/지명/1/1+강동송파총선연대/Compound/*/0/4+송파/NNG/*/1/1+총선/NNG/*/1/1+연대/NNG/*/1/1
강릉대학교,0,0,0,NNP,*,F,강릉대학교,Compound,*,*,강릉+대학교,강릉/NNG/*/1/1+강릉대학교/Compound/*/0/2+대학교/NNG/*/1/1
강사협,0,0,0,NNP,*,T,강사협,Compound,*,*,강+사+협,강/NNG/*/1/1+강사협/Compound/*/0/3+사/NNG/*/1/1+협/NNG/*/1/1
강원대학교,0,0,0,NNP,*,F,강원대학교,Compound,*,*,강원+대학교,강원/NNG/*/1/1+강원대학교/Compound/*/0/2+대학교/NNG/*/1/1
강원도개발공사,0,0,0,NNP,*,F,강원도개발공사,Compound,*,*,강원도+개발+공사,강원도/NNG/*/1/1+강원도개발공사/Compound/*/0/3+개발/NNG/*/1/1+공사/NNG/*/1/1
강원도립대학,0,0,0,NNP,*,T,강원도립대학,Compound,*,*,강원+도립+대학,강원/NNG/*/1/1+강원도립대학/Compound/*/0/3+도립/NNG/*/1/1+대학/NNG/*/1/1
강원도민일보,0,0,0,NNP,*,F,강원도민일보,*,*,*,*,*
강원랜드,0,0,0,NNP,*,F,강원랜드,Compound,*,*,강원+랜드,강원/NNG/*/1/1+강원랜드/Compound/*/0/2+랜드/NNG/*/1/1
강원민방,0,0,0,NNP,*,T,강원민방,*,*,*,*,*
강원일보,0,0,0,NNP,*,F,강원일보,*,*,*,*,*
강원일보사,0,0,0,NNP,*,F,강원일보사,Compound,*,*,강원+일보+사,강원/NNG/*/1/1+강원일보사/Compound/*/0/3+일보/NNG/*/1/1+사/NNG/*/1/1
강제규필름,0,0,0,NNP,*,T,강제규필름,Compound,*,*,강제규+필름,강제규/NNP/인명/1/1+강제규필름/Compound/*/0/2+필름/NNG/*/1/1
개정대책위,0,0,0,NNP,*,F,개정대책위,Compound,*,*,개정+대책+위,개정/NNG/*/1/1+개정대책위/Compound/*/0/3+대책/NNG/*/1/1+위/NNG/*/1/1
개정위원회,0,0,0,NNP,*,F,개정위원회,Compound,*,*,개정+위원+회,개정/NNG/*/1/1+개정위원회/Compound/*/0/3+위원/NNG/*/1/1+회/NNG/*/1/1
개정추진대책위,0,0,0,NNP,*,F,개정추진대책위,Compound,*,*,개정+추진+대책+위,개정/NNG/*/1/1+개정추진대책위/Compound/*/0/4+추진/NNG/*/1/1+대책/NNG/*/1/1+위/NNG/*/1/1
개정특위,0,0,0,NNP,*,F,개정특위,Compound,*,*,개정+특위,개정/NNG/*/1/1+개정특위/Compound/*/0/2+특위/NNG/*/1/1
개포운수,0,0,0,NNP,*,F,개포운수,Compound,*,*,개포+운수,개포/NNP/지명/1/1+개포운수/Compound/*/0/2+운수/NNG/*/1/1
개혁연대,0,0,0,NNP,*,F,개혁연대,Compound,*,*,개혁+연대,개혁/NNG/*/1/1+개혁연대/Compound/*/0/2+연대/NNG/*/1/1
개혁포럼,0,0,0,NNP,*,T,개혁포럼,Compound,*,*,개혁+포럼,개혁/NNG/*/1/1+개혁포럼/Compound/*/0/2+포럼/NNG/*/1/1
갤러리아백화점,0,0,0,NNP,*,T,갤러리아백화점,Compound,*,*,갤러리아+백화점,갤러리아/NNP/*/1/1+갤러리아백화점/Compound/*/0/2+백화점/NNG/*/1/1
갬블림합영회사,0,0,0,NNP,*,F,갬블림합영회사,Compound,*,*,갬블림합영+회사,갬블림합영/NNP/*/1/1+갬블림합영회사/Compound/*/0/2+회사/NNG/*/1/1
거산,0,0,0,NNP,*,T,거산,*,*,*,*,*
거원,0,0,0,NNP,*,T,거원,*,*,*,*,*
거원닷컴,0,0,0,NNP,*,T,거원닷컴,Compound,*,*,거원+닷컴,거원/NNG/*/1/1+거원닷컴/Compound/*/0/2+닷컴/NNP/*/1/1
거원시스템,0,0,0,NNP,*,T,거원시스템,Compound,*,*,거원+시스템,거원/NNG/*/1/1+거원시스템/Compound/*/0/2+시스템/NNG/*/1/1
거제공업,0,0,0,NNP,*,T,거제공업,Compound,*,*,거제+공업,거제/NNG/*/1/1+거제공업/Compound/*/0/2+공업/NNG/*/1/1
거제대학,0,0,0,NNP,*,T,거제대학,Compound,*,*,거제+대학,거제/NNG/*/1/1+거제대학/Compound/*/0/2+대학/NNG/*/1/1
거제환경운동연합,0,0,0,NNP,*,T,거제환경운동연합,Compound,*,*,거제+환경+운동+연합,거제/NNG/*/1/1+거제환경운동연합/Compound/*/0/4+환경/NNG/*/1/1+운동/NNG/*/1/1+연합/NNG/*/1/1
건강보험공단,0,0,0,NNP,*,T,건강보험공단,Compound,*,*,건강+보험+공단,건강/NNG/*/1/1+건강보험공단/Compound/*/0/3+보험/NNG/*/1/1+공단/NNG/*/1/1
건결협,0,0,0,NNP,*,T,건결협,Compound,*,*,건+결+협,건/NNG/*/1/1+건결협/Compound/*/0/3+결/NNG/*/1/1+협/NNG/*/1/1
건국대,0,0,0,NNP,*,F,건국대,Compound,*,*,건국+대,건국/NNG/*/1/1+건국대/Compound/*/0/2+대/NNG/*/1/1
건국대학교,0,0,0,NNP,*,F,건국대학교,Compound,*,*,건국+대학교,건국/NNG/*/1/1+건국대학교/Compound/*/0/2+대학교/NNG/*/1/1
건국위,0,0,0,NNP,*,F,건국위,Compound,*,*,건국+위,건국/NNG/*/1/1+건국위/Compound/*/0/2+위/NNG/*/1/1
건기공,0,0,0,NNP,*,T,건기공,Compound,*,*,건+기+공,건/NNG/*/1/1+건기공/Compound/*/0/3+기/NNG/*/1/1+공/NNG/*/1/1
건설공제조합,0,0,0,NNP,*,T,건설공제조합,*,*,*,*,*
건설노련,0,0,0,NNP,*,T,건설노련,Compound,*,*,건설+노+련,건설/NNG/*/1/1+건설노련/Compound/*/0/3+노/NNG/*/1/1+련/NNG/*/1/1
건설산업노조연맹,0,0,0,NNP,*,T,건설산업노조연맹,Compound,*,*,건설+산업+노조+연맹,건설/NNG/*/1/1+건설산업노조연맹/Compound/*/0/4+산업/NNG/*/1/1+노조/NNG/*/1/1+연맹/NNG/*/1/1
건설알포메,0,0,0,NNP,*,F,건설알포메,*,*,*,*,*
건설화학공업,0,0,0,NNP,*,T,건설화학공업,Compound,*,*,건설+화학+공업,건설/NNG/*/1/1+건설화학공업/Compound/*/0/3+화학/NNG/*/1/1+공업/NNG/*/1/1
건실협,0,0,0,NNP,*,T,건실협,Compound,*,*,건+실+협,건/NNG/*/1/1+건실협/Compound/*/0/3+실/NNG/*/1/1+협/NNG/*/1/1
건양식품,0,0,0,NNP,*,T,건양식품,*,*,*,*,*
건영,0,0,0,NNP,*,T,건영,*,*,*,*,*
건우,0,0,0,NNP,*,F,건우,*,*,*,*,*
건조기술,0,0,0,NNP,*,T,건조기술,Compound,*,*,건조+기술,건조/NNG/*/1/1+건조기술/Compound/*/0/2+기술/NNG/*/1/1
건창여객,0,0,0,NNP,*,T,건창여객,Compound,*,*,건창+여객,건창/NNG/*/1/1+건창여객/Compound/*/0/2+여객/NNG/*/1/1
건축세계,0,0,0,NNP,*,F,건축세계,*,*,*,*,*
건화,0,0,0,NNP,*,F,건화,*,*,*,*,*
걸스카우트,0,0,0,NNP,*,F,걸스카우트,*,*,*,*,*
걸스카우트연맹,0,0,0,NNP,*,T,걸스카우트연맹,Compound,*,*,걸스카우트+연맹,걸스카우트/NNP/*/1/1+걸스카우트연맹/Compound/*/0/2+연맹/NNG/*/1/1
걸프항공사,0,0,0,NNP,*,F,걸프항공사,Compound,*,*,걸프+항공사,걸프/NNP/지명/1/1+걸프항공사/Compound/*/0/2+항공사/NNG/*/1/1
검경신문사,0,0,0,NNP,*,F,검경신문사,Compound,*,*,검경+신문사,검경/NNG/*/1/1+검경신문사/Compound/*/0/2+신문사/NNG/*/1/1
검찰개혁위원회,0,0,0,NNP,*,F,검찰개혁위원회,Compound,*,*,검찰+개혁+위원+회,검찰/NNG/*/1/1+검찰개혁위원회/Compound/*/0/4+개혁/NNG/*/1/1+위원/NNG/*/1/1+회/NNG/*/1/1
검찰개혁특위,0,0,0,NNP,*,F,검찰개혁특위,Compound,*,*,검찰+개혁+특+위,검찰/NNG/*/1/1+검찰개혁특위/Compound/*/0/4+개혁/NNG/*/1/1+특/NNP/*/1/1+위/NNG/*/1/1
검토위,0,0,0,NNP,*,F,검토위,Compound,*,*,검토+위,검토/NNG/*/1/1+검토위/Compound/*/0/2+위/NNG/*/1/1
게놈연구센터,0,0,0,NNP,*,F,게놈연구센터,Compound,*,*,게놈+연구+센터,게놈/NNG/*/1/1+게놈연구센터/Compound/*/0/3+연구/NNG/*/1/1+센터/NNG/*/1/1
게이머협의회,0,0,0,NNP,*,F,게이머협의회,Compound,*,*,게이머+협의+회,게이머/NNP/*/1/1+게이머협의회/Compound/*/0/3+협의/NNG/*/1/1+회/NNG/*/1/1
게이츠재단,0,0,0,NNP,*,T,게이츠재단,Compound,*,*,게이츠+재단,게이츠/NNP/인명/1/1+게이츠재단/Compound/*/0/2+재단/NNG/*/1/1
게이트볼연합회,0,0,0,NNP,*,F,게이트볼연합회,Compound,*,*,게이트볼+연합+회,게이트볼/NNG/*/1/1+게이트볼연합회/Compound/*/0/3+연합/NNG/*/1/1+회/NNG/*/1/1
게임라이트센터,0,0,0,NNP,*,F,게임라이트센터,Compound,*,*,게임+라이트+센터,게임/NNG/*/1/1+게임라이트센터/Compound/*/0/3+라이트/NNG/*/1/1+센터/NNG/*/1/1
게임리프,0,0,0,NNP,*,F,게임리프,*,*,*,*,*
게임문화,0,0,0,NNP,*,F,게임문화,*,*,*,*,*
게임빌,0,0,0,NNP,*,T,게임빌,*,*,*,*,*
게임엑스포,0,0,0,NNP,*,F,게임엑스포,*,*,*,*,*
게임타임,0,0,0,NNP,*,T,게임타임,*,*,*,*,*
게임파크,0,0,0,NNP,*,F,게임파크,*,*,*,*,*
게임포유닷컴,0,0,0,NNP,*,T,게임포유닷컴,Compound,*,*,게임포유+닷컴,게임포유/NNP/*/1/1+게임포유닷컴/Compound/*/0/2+닷컴/NNP/*/1/1
게토코리아,0,0,0,NNP,*,F,게토코리아,*,*,*,*,*
결식아동돕기기금,0,0,0,NNP,*,T,결식아동돕기기금,Compound,*,*,결식+아동+돕기+기금,결식/NNG/*/1/1+결식아동돕기기금/Compound/*/0/4+아동/NNG/*/1/1+돕기/NNP/*/1/1+기금/NNG/*/1/1
결핵협회,0,0,0,NNP,*,F,결핵협회,Compound,*,*,결핵+협회,결핵/NNG/*/1/1+결핵협회/Compound/*/0/2+협회/NNG/*/1/1
결혼정보회사,0,0,0,NNP,*,F,결혼정보회사,Compound,*,*,결혼+정보+회사,결혼/NNG/*/1/1+결혼정보회사/Compound/*/0/3+정보/NNG/*/1/1+회사/NNG/*/1/1
경공련,0,0,0,NNP,*,T,경공련,Compound,*,*,경+공+련,경/NNG/*/1/1+경공련/Compound/*/0/3+공/NNG/*/1/1+련/NNG/*/1/1
경공모,0,0,0,NNP,*,F,경공모,Compound,*,*,경+공+모,경/NNG/*/1/1+경공모/Compound/*/0/3+공/NNG/*/1/1+모/NNG/*/1/1
경기고속,0,0,0,NNP,*,T,경기고속,Compound,*,*,경기+고속,경기/NNG/*/1/1+경기고속/Compound/*/0/2+고속/NNG/*/1/1
경기대학교,0,0,0,NNP,*,F,경기대학교,Compound,*,*,경기+대학교,경기/NNG/*/1/1+경기대학교/Compound/*/0/2+대학교/NNG/*/1/1
경기도농아인협회,0,0,0,NNP,*,F,경기도농아인협회,Compound,*,*,경기도+농아인+협회,경기도/NNG/*/1/1+경기도농아인협회/Compound/*/0/3+농아인/NNP/*/1/1+협회/NNG/*/1/1
경기복지시민연대,0,0,0,NNP,*,F,경기복지시민연대,Compound,*,*,경기+복지+시민+연대,경기/NNG/*/1/1+경기복지시민연대/Compound/*/0/4+복지/NNG/*/1/1+시민/NNG/*/1/1+연대/NNG/*/1/1
경기안실련,0,0,0,NNP,*,T,경기안실련,Compound,*,*,경기+안실련,경기/NNG/*/1/1+경기안실련/Compound/*/0/2+안실련/NNP/*/1/1
경기지방공사,0,0,0,NNP,*,F,경기지방공사,Compound,*,*,경기+지방+공사,경기/NNG/*/1/1+경기지방공사/Compound/*/0/3+지방/NNG/*/1/1+공사/NNG/*/1/1
경남대,0,0,0,NNP,*,F,경남대,Compound,*,*,경남+대,경남/NNP/지명/1/1+경남대/Compound/*/0/2+대/NNG/*/1/1
경남대학교,0,0,0,NNP,*,F,경남대학교,Compound,*,*,경남+대학교,경남/NNP/지명/1/1+경남대학교/Compound/*/0/2+대학교/NNG/*/1/1
경남모직,0,0,0,NNP,*,T,경남모직,*,*,*,*,*
경남무역,0,0,0,NNP,*,T,경남무역,*,*,*,*,*
경남사협,0,0,0,NNP,*,T,경남사협,Compound,*,*,경남+사+협,경남/NNP/지명/1/1+경남사협/Compound/*/0/3+사/NNG/*/1/1+협/NNG/*/1/1
경남생활협동조합,0,0,0,NNP,*,T,경남생활협동조합,Compound,*,*,경남+생활+협동+조합,경남/NNP/지명/1/1+경남생활협동조합/Compound/*/0/4+생활/NNG/*/1/1+협동/NNG/*/1/1+조합/NNG/*/1/1
경남스틸,0,0,0,NNP,*,T,경남스틸,*,*,*,*,*
경남신문사,0,0,0,NNP,*,F,경남신문사,*,*,*,*,*
경남에너지,0,0,0,NNP,*,F,경남에너지,Compound,*,*,경남+에너지,경남/NNP/지명/1/1+경남에너지/Compound/*/0/2+에너지/NNG/*/1/1
경남일보,0,0,0,NNP,*,F,경남일보,*,*,*,*,*
경농,0,0,0,NNP,*,T,경농,*,*,*,*,*
경농협,0,0,0,NNP,*,T,경농협,Compound,*,*,경+농+협,경/NNG/*/1/1+경농협/Compound/*/0/3+농/NNG/*/1/1+협/NNG/*/1/1
경단협,0,0,0,NNP,*,T,경단협,Compound,*,*,경+단+협,경/NNG/*/1/1+경단협/Compound/*/0/3+단/NNG/*/1/1+협/NNG/*/1/1
경도시스템,0,0,0,NNP,*,T,경도시스템,*,*,*,*,*
경동도시가스,0,0,0,NNP,*,F,경동도시가스,Compound,*,*,경동+도시+가스,경동/NNG/*/1/1+경동도시가스/Compound/*/0/3+도시/NNG/*/1/1+가스/NNG/*/1/1
경동보일러,0,0,0,NNP,*,F,경동보일러,*,*,*,*,*
경동제약,0,0,0,NNP,*,T,경동제약,*,*,*,*,*
경륜운동본부,0,0,0,NNP,*,F,경륜운동본부,Compound,*,*,경륜+운동+본부,경륜/NNG/*/1/1+경륜운동본부/Compound/*/0/3+운동/NNG/*/1/1+본부/NNG/*/1/1
경륜운영본부,0,0,0,NNP,*,F,경륜운영본부,Compound,*,*,경륜+운영+본부,경륜/NNG/*/1/1+경륜운영본부/Compound/*/0/3+운영/NNG/*/1/1+본부/NNG/*/1/1
경문사,0,0,0,NNP,*,F,경문사,*,*,*,*,*
경북관광개발공사,0,0,0,NNP,*,F,경북관광개발공사,Compound,*,*,경북+관광+개발+공사,경북/NNP/지명/1/1+경북관광개발공사/Compound/*/0/4+관광/NNG/*/1/1+개발/NNG/*/1/1+공사/NNG/*/1/1
경북농아인협회,0,0,0,NNP,*,F,경북농아인협회,Compound,*,*,경북+농아인+협회,경북/NNP/지명/1/1+경북농아인협회/Compound/*/0/3+농아인/NNP/*/1/1+협회/NNG/*/1/1
경북대병원,0,0,0,NNP,*,T,경북대병원,Compound,*,*,경북+대+병원,경북/NNP/지명/1/1+경북대병원/Compound/*/0/3+대/NNG/*/1/1+병원/NNG/*/1/1
경북대학교,0,0,0,NNP,*,F,경북대학교,Compound,*,*,경북+대학교,경북/NNP/지명/1/1+경북대학교/Compound/*/0/2+대학교/NNG/*/1/1
경북지노위,0,0,0,NNP,*,F,경북지노위,Compound,*,*,경북+지+노+위,경북/NNP/지명/1/1+경북지노위/Compound/*/0/4+지/NNG/*/1/1+노/NNG/*/1/1+위/NNG/*/1/1
경북체신청,0,0,0,NNP,*,T,경북체신청,Compound,*,*,경북+체신청,경북/NNP/지명/1/1+경북체신청/Compound/*/0/2+체신청/NNP/*/1/1
경북통상,0,0,0,NNP,*,T,경북통상,*,*,*,*,*
경불련,0,0,0,NNP,*,T,경불련,Compound,*,*,경+불+련,경/NNG/*/1/1+경불련/Compound/*/0/3+불/NNG/*/1/1+련/NNG/*/1/1
경사연,0,0,0,NNP,*,T,경사연,Compound,*,*,경+사+연,경/NNG/*/1/1+경사연/Compound/*/0/3+사/NNG/*/1/1+연/NNG/*/1/1
경산대학교,0,0,0,NNP,*,F,경산대학교,Compound,*,*,경산+대학교,경산/NNG/*/1/1+경산대학교/Compound/*/0/2+대학교/NNG/*/1/1
경상대학교,0,0,0,NNP,*,F,경상대학교,Compound,*,*,경상+대학교,경상/NNG/*/1/1+경상대학교/Compound/*/0/2+대학교/NNG/*/1/1
경상일보사,0,0,0,NNP,*,F,경상일보사,Compound,*,*,경상+일보+사,경상/NNG/*/1/1+경상일보사/Compound/*/0/3+일보/NNG/*/1/1+사/NNG/*/1/1
경성대학교,0,0,0,NNP,*,F,경성대학교,Compound,*,*,경성+대학교,경성/NNG/*/1/1+경성대학교/Compound/*/0/2+대학교/NNG/*/1/1
경수로건설공사,0,0,0,NNP,*,F,경수로건설공사,Compound,*,*,경수로+건설+공사,경수로/NNG/*/1/1+경수로건설공사/Compound/*/0/3+건설/NNG/*/1/1+공사/NNG/*/1/1
경수로공사,0,0,0,NNP,*,F,경수로공사,Compound,*,*,경수로+공사,경수로/NNG/*/1/1+경수로공사/Compound/*/0/2+공사/NNG/*/1/1
경실련,0,0,0,NNP,*,T,경실련,Compound,*,*,경+실+련,경/NNG/*/1/1+경실련/Compound/*/0/3+실/NNG/*/1/1+련/NNG/*/1/1
경안여객,0,0,0,NNP,*,T,경안여객,Compound,*,*,경안+여객,경안/NNP/지명/1/1+경안여객/Compound/*/0/2+여객/NNG/*/1/1
