가까왔,0,0,0,VA+EC+VX+EP,T,가까왔,Inflect,VA,EC,가깝/VA+어/EC+오/VX+았/EP,*
가까우,0,0,0,VA+NN,F,가까우,Inflect,VA,NN,가깝/VA+으니/NN,*
가까우니,0,0,0,VA+EF,F,가까우니,Inflect,VA,EF,가깝/VA+으니까/EF,*
가까우니까,0,0,0,VA+EC,F,가까우니까,Inflect,VA,EC,가깝/VA+으니까/EC,*
가까우리라는,0,0,0,VA+ETM,T,가까우리라는,Inflect,VA,ETM,가깝/VA+으리라는/ETM,*
가까우리만치,0,0,0,VA+EC,F,가까우리만치,Inflect,VA,EC,가깝/VA+으리만치/EC,*
가까우리만큼,0,0,0,VA+EC,T,가까우리만큼,Inflect,VA,EC,가깝/VA+리만큼/EC,*
가까우면,0,0,0,VA+EC,T,가까우면,Inflect,VA,EC,가깝/VA+으면/EC,*
가까우면,0,0,0,VA+EC,T,가까우면,Inflect,VA,EC,가깝/VA+으면서/EC,*
가까운,0,0,0,VA+EF,T,가까운,Inflect,VA,EF,가깝/VA+은가/EF,*
가까운,0,0,0,VA+ETM,T,가까운,Inflect,VA,ETM,가깝/VA+은/ETM,*
가까운,0,0,0,VV+ETM,T,가까운,Inflect,VV,ETM,가깝/VV+은/ETM,*
가까운가,0,0,0,VA+EF,F,가까운가,Inflect,VA,EF,가깝/VA+은가요/EF,*
가까운데,0,0,0,VA+EC,F,가까운데,Inflect,VA,EC,가깝/VA+ᆫ데요/EC,*
가까운데,0,0,0,VA+EC,F,가까운데,Inflect,VA,EC,가깝/VA+은데/EC,*
가까운데서,0,0,0,VA+ETM+NNB+JKB,F,가까운데서,Inflect,VA,ETM,가깝/VA+ᆫ/ETM+데/NNB+서/JKB,*
가까울수,0,0,0,VA+EC,F,가까울수,Inflect,VA,EC,가깝/VA+을수록/EC,*
가까울지,0,0,0,VA+EC,F,가까울지,Inflect,VA,EC,가깝/VA+ᆯ지/EC,*
가까움에도,0,0,0,VA+ETN+JKB+JX,F,가까움에도,Inflect,VA,ETN,가깝/VA+ᄆ/ETN+에/JKB+도/JX,*
가까워,0,0,0,VA+EC+VX+EP,F,가까워,Inflect,VA,EC,가깝/VA+어/EC+지/VX+었/EP,*
가까워,0,0,0,VA+EC+VX,F,가까워,Inflect,VA,EC,가깝/VA+어/EC+지/VX,*
가까워,0,0,0,VA+EC,F,가까워,Inflect,VA,EC,가깝/VA+어/EC,*
가까워,0,0,0,VA+EF,F,가까워,Inflect,VA,EF,가깝/VA+어요/EF,*
가까워서,0,0,0,VA+EC+VCP+EP,F,가까워서,Inflect,VA,EC,가깝/VA+어서/EC+이/VCP+었/EP,*
가까워서,0,0,0,VA+EC,F,가까워서,Inflect,VA,EC,가깝/VA+어서/EC,*
가까워오면서,0,0,0,VA+EC+VX+EC,F,가까워오면서,Inflect,VA,EC,가깝/VA+어/EC+오/VX+면서/EC,*
가까워온다는,0,0,0,VA+EC+VX+ETM,T,가까워온다는,Inflect,VA,EC,가깝/VA+어/EC+오/VX+ᆫ다는/ETM,*
가까워올수록,0,0,0,VA+EC+VX+EC,T,가까워올수록,Inflect,VA,EC,가깝/VA+어/EC+오/VX+ᆯ수록/EC,*
가까워져,0,0,0,VA+EC+VX+EF,F,가까워져,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ㅓ요/EF,*
가까워져야,0,0,0,VA+EC+VX+EC,F,가까워져야,Inflect,VA,EC,가깝/VA+어/EC+지/VX+어야/EC,*
가까워졌음을,0,0,0,VA+EC+VX+EP+ETN+JKO,T,가까워졌음을,Inflect,VA,EC,가깝/VA+어/EC+지/VX+었/EP+음/ETN+을/JKO,*
가까워지,0,0,0,VA+EC+VX+EP+EP+EF,F,가까워지,Inflect,VA,EC,가깝/VA+어/EC+지/VX+시/EP+었/EP+다/EF,*
가까워지고,0,0,0,VA+EC+VX+EC,F,가까워지고,Inflect,VA,EC,가깝/VA+어/EC+지/VX+고/EC,*
가까워지기,0,0,0,VA+EC+VX+ETN,F,가까워지기,Inflect,VA,EC,가깝/VA+어/EC+지/VX+기/ETN,*
가까워지려는,0,0,0,VA+EC+VX+ETM,T,가까워지려는,Inflect,VA,EC,가깝/VA+어/EC+지/VX+려는/ETM,*
가까워지면서,0,0,0,VA+EC+VX+EC,F,가까워지면서,Inflect,VA,EC,가깝/VA+어/EC+지/VX+면서/EC,*
가까워진,0,0,0,VA+EC+VX+EF,T,가까워진,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ᆫ다/EF,*
가까워진다는,0,0,0,VA+EC+VX+ETM,T,가까워진다는,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ᆫ다는/ETM,*
가까워질,0,0,0,VA+EC+VX+ETM,T,가까워질,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ㄹ/ETM,*
가까워질래야,0,0,0,VA+EC+VX+EC,F,가까워질래야,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ㄹ래야/EC,*
가까워질수록,0,0,0,VA+EC+VX+EC,T,가까워질수록,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ᆯ수록/EC,*
가까워집니,0,0,0,VA+EC+VX+EF,F,가까워집니,Inflect,VA,EC,가깝/VA+어/EC+지/VX+ᄇ니다/EF,*
가까웠,0,0,0,VA+EP,T,가까웠,Inflect,VA,EP,가깝/VA+었었/EP,*
가까웠는데도,0,0,0,VA+EP+EC+JX,F,가까웠는데도,Inflect,VA,EP,가깝/VA+었/EP+는데/EC+도/JX,*
가까웠더랬,0,0,0,VA+EP+EC+VX+EP,T,가까웠더랬,Inflect,VA,EP,가깝/VA+었/EP+더라/EC+하/VX+았/EP,*
가꾼,0,0,0,VV+ETM,T,가꾼,Inflect,VV,ETM,가꾸/VV+ᆫ/ETM,*
가꾼다,0,0,0,VV+EF,F,가꾼다,Inflect,VV,EF,가꾸/VV+ᆫ다/EF,*
가꾼다는,0,0,0,VV+ETM,T,가꾼다는,Inflect,VV,ETM,가꾸/VV+ᆫ다는/ETM,*
가꿀,0,0,0,VV+ETM,T,가꿀,Inflect,VV,ETM,가꾸/VV+ᆯ/ETM,*
가꿀려고,0,0,0,VV+EC,F,가꿀려고,Inflect,VV,EC,가꾸/VV+ㄹ려고/EC,*
가꿈,0,0,0,VV+ETN,T,가꿈,Inflect,VV,ETN,가꾸/VV+ᄆ/ETN,*
가꿉니다,0,0,0,VV+EC,F,가꿉니다,Inflect,VV,EC,가꾸/VV+ᄇ니다/EC,*
가꿔,0,0,0,VV+EC,F,가꿔,Inflect,VV,EC,가꾸/VV+어/EC,*
가꿔도,0,0,0,VV+EC,F,가꿔도,Inflect,VV,EC,가꾸/VV+어도/EC,*
가꿔서,0,0,0,VV+EC,F,가꿔서,Inflect,VV,EC,가꾸/VV+어서/EC,*
가꿔야,0,0,0,VV+EC,F,가꿔야,Inflect,VV,EC,가꾸/VV+어야/EC,*
가꿔온,0,0,0,VV+EC+VX+ETM,T,가꿔온,Inflect,VV,EC,가꾸/VV+어/EC+오/VX+ᆫ/ETM,*
가꿔왔,0,0,0,VV+EC+VX+EP,T,가꿔왔,Inflect,VV,EC,가꾸/VV+어/EC+오/VX+았/EP,*
가꿔져,0,0,0,VV+EC+VX+EC,F,가꿔져,Inflect,VV,EC,가꾸/VV+어/EC+지/VX+어/EC,*
가꿔진,0,0,0,VV+EC+VX+ETM,T,가꿔진,Inflect,VV,EC,가꾸/VV+어/EC+지/VX+ᆫ/ETM,*
가꿨,0,0,0,VV+EP,T,가꿨,Inflect,VV,EP,가꾸/VV+었/EP,*
가냐픈,0,0,0,VA+ETM,T,가냐픈,Inflect,VA,ETM,가냐프/VA+ᆫ/ETM,*
가냘파,0,0,0,VA+EC,F,가냘파,Inflect,VA,EC,가냘프/VA+아/EC,*
가냘퍼,0,0,0,VA+EC,F,가냘퍼,Inflect,VA,EC,가냘프/VA+ㅓ/EC,*
가냘퍼진,0,0,0,VA+EC+VX+ETM,T,가냘퍼진,Inflect,VA,EC,가냘프/VA+어/EC+지/VX+ᆫ/ETM,*
가냘픈,0,0,0,VA+ETM,T,가냘픈,Inflect,VA,ETM,가냘프/VA+ᆫ/ETM,*
가냘플수록,0,0,0,VA+EC,T,가냘플수록,Inflect,VA,EC,가냘프/VA+ᆯ수록/EC,*
가녀린,0,0,0,VA+ETM,T,가녀린,Inflect,VA,ETM,가녀리/VA+ᆫ/ETM,*
가눈,0,0,0,VV+ETM,T,가눈,Inflect,VV,ETM,가누/VV+ᆫ/ETM,*
가눌,0,0,0,VV+ETM,T,가눌,Inflect,VV,ETM,가누/VV+ㄹ/ETM,*
가느,0,0,0,VA,F,가느,*,*,*,가늘/VA,*
가느다란,0,0,0,VA+ETM,T,가느다란,Inflect,VA,ETM,가느다랗/VA+ᆫ/ETM,*
가느다란데,0,0,0,VA+EC,F,가느다란데,Inflect,VA,EC,가느다랗/VA+ᆫ데/EC,*
가느란,0,0,0,VA+ETM,T,가느란,Inflect,VA,ETM,가느랗/VA+ᆫ/ETM,*
가는,0,0,0,VA+ETM,T,가는,Inflect,VA,ETM,가늘/VA+ㄴ/ETM,*
가는가,0,0,0,VA+EC,F,가는가,Inflect,VA,EC,가늘/VA+ᆫ가/EC,*
가둔,0,0,0,VV+ETM,T,가둔,Inflect,VV,ETM,가두/VV+ᆫ/ETM,*
가둘,0,0,0,VV+ETM,T,가둘,Inflect,VV,ETM,가두/VV+ᆯ/ETM,*
가둠,0,0,0,VV+ETN,T,가둠,Inflect,VV,ETN,가두/VV+ᄆ/ETN,*
가둡디다,0,0,0,VV+EC,F,가둡디다,Inflect,VV,EC,가두/VV+ᄇ디다/EC,*
가둬,0,0,0,VV+EC,F,가둬,Inflect,VV,EC,가두/VV+ㅓ/EC,*
가둬,0,0,0,VV+EF,F,가둬,Inflect,VV,EF,가두/VV+어/EF,*
가둬놔라,0,0,0,VV+EC+VX+EF,F,가둬놔라,Inflect,VV,EC,가두/VV+어/EC+놓/VX+아라/EF,*
가둬둔,0,0,0,VV+EC+VX+ETM,T,가둬둔,Inflect,VV,EC,가두/VV+어/EC+두/VX+ᆫ/ETM,*
가둬둔다,0,0,0,VV+EC+VX+EF,F,가둬둔다,Inflect,VV,EC,가두/VV+어/EC+두/VX+ᆫ다/EF,*
가둬둔다면,0,0,0,VV+EC+VX+EC,T,가둬둔다면,Inflect,VV,EC,가두/VV+어/EC+두/VX+ᆫ다면/EC,*
가둬둘,0,0,0,VV+EC+VX+ETM,T,가둬둘,Inflect,VV,EC,가두/VV+어/EC+두/VX+ᆯ/ETM,*
가둬버린,0,0,0,VV+EC+VX+ETM,T,가둬버린,Inflect,VV,EC,가두/VV+어/EC+버리/VX+ᆫ/ETM,*
가득찬,0,0,0,VV+ETM,T,가득찬,Inflect,VV,ETM,가득차/VV+ㄴ/ETM,*
가득찼,0,0,0,VA+EP,T,가득찼,Inflect,VA,EP,가득차/VA+았/EP,*
가라사대,0,0,0,VV+EC,F,가라사대,Inflect,VV,EC,갈/VV+아사대/EC,*
가라앉혀,0,0,0,VV+EC,F,가라앉혀,Inflect,VV,EC,가라앉히/VV+어/EC,*
가라앉혀서,0,0,0,VV+EC,F,가라앉혀서,Inflect,VV,EC,가라앉히/VV+어서/EC,*
가라앉혀야,0,0,0,VV+EC,F,가라앉혀야,Inflect,VV,EC,가라앉히/VV+어야/EC,*
가라앉혀요,0,0,0,VV+EF,F,가라앉혀요,Inflect,VV,EF,가라앉히/VV+어요/EF,*
가라앉혔,0,0,0,VV+EP,T,가라앉혔,Inflect,VV,EP,가라앉히/VV+었/EP,*
가라앉힌,0,0,0,VV+ETM,T,가라앉힌,Inflect,VV,ETM,가라앉히/VV+ᆫ/ETM,*
가라앉힌다,0,0,0,VV+EF,F,가라앉힌다,Inflect,VV,EF,가라앉히/VV+ᆫ다/EF,*
가라앉힐,0,0,0,VV+ETM,T,가라앉힐,Inflect,VV,ETM,가라앉히/VV+ᆯ/ETM,*
가라앉힘,0,0,0,VV+ETN,T,가라앉힘,Inflect,VV,ETN,가라앉히/VV+ᄆ/ETN,*
가라운데,0,0,0,VV+EC,F,가라운데,Inflect,VV,EC,가랍/VV+ᆫ데/EC,*
가라워,0,0,0,VA+EC,F,가라워,Inflect,VA,EC,가랍/VA+어/EC,*
가려,0,0,0,VA+EP,F,가려,Inflect,VA,EP,가렵/VA+었/EP,*
가려,0,0,0,VA+ETN,F,가려,Inflect,VA,ETN,가렵/VA+ᄆ/ETN,*
가려,0,0,0,VV+EC,F,가려,Inflect,VV,EC,가리/VV+ㅓ/EC,*
가려,0,0,0,VV+EF,F,가려,Inflect,VV,EF,가리/VV+ㅓ/EF,*
가려낸,0,0,0,VV+ETM,T,가려낸,Inflect,VV,ETM,가려내/VV+ᆫ/ETM,*
가려낸다,0,0,0,VV+EF,F,가려낸다,Inflect,VV,EF,가려내/VV+ᆫ다/EF,*
가려낸다는,0,0,0,VV+ETM,T,가려낸다는,Inflect,VV,ETM,가려내/VV+ᆫ다는/ETM,*
가려낼,0,0,0,VV+EC+VX+ETM,T,가려낼,Inflect,VV,EC,가리/VV+어/EC+내/VX+ᆯ/ETM,*
가려낼,0,0,0,VV+ETM,T,가려낼,Inflect,VV,ETM,가려내/VV+ᆯ/ETM,*
가려낼지,0,0,0,VV+EC,F,가려낼지,Inflect,VV,EC,가려내/VV+ᆯ지/EC,*
가려냄,0,0,0,VV+ETN,T,가려냄,Inflect,VV,ETN,가려내/VV+ᄆ/ETN,*
가려냈,0,0,0,VV+EC+VX+EP,T,가려냈,Inflect,VV,EC,가리/VV+어/EC+내/VX+었/EP,*
가려냈,0,0,0,VV+EP,T,가려냈,Inflect,VV,EP,가려내/VV+었/EP,*
가려라,0,0,0,VV+EF,F,가려라,Inflect,VV,EF,가리/VV+어라/EF,*
가려버렸,0,0,0,VV+EC+VX+EP,T,가려버렸,Inflect,VV,EC,가리/VV+어/EC+버리/VX+었/EP,*
가려버린,0,0,0,VV+EC+VX+ETM,T,가려버린,Inflect,VV,EC,가리/VV+어/EC+버리/VX+ᆫ/ETM,*
가려본,0,0,0,VV+ETM,T,가려본,Inflect,VV,ETM,가려보/VV+ᆫ/ETM,*
가려서,0,0,0,VV+EC,F,가려서,Inflect,VV,EC,가리/VV+ㅓ서/EC,*
가려야,0,0,0,VV+EC,F,가려야,Inflect,VV,EC,가리/VV+ㅓ야/EC,*
가려야지,0,0,0,VV+EF,F,가려야지,Inflect,VV,EF,가리/VV+ㅓ야지/EF,*
가려우나,0,0,0,VA+EC,F,가려우나,Inflect,VA,EC,가렵/VA+나/EC,*
가려운,0,0,0,VA+ETM,T,가려운,Inflect,VA,ETM,가렵/VA+ᆫ/ETM,*
가려운데,0,0,0,VA+EC,F,가려운데,Inflect,VA,EC,가렵/VA+은데/EC,*
가려워서,0,0,0,VA+EC,F,가려워서,Inflect,VA,EC,가렵/VA+어서/EC,*
가려워오는,0,0,0,VA+EC+VX+ETM,T,가려워오는,Inflect,VA,EC,가렵/VA+어/EC+오/VX+는/ETM,*
가려워할,0,0,0,VV+ETM,T,가려워할,Inflect,VV,ETM,가려워하/VV+ᆯ/ETM,*
가려져,0,0,0,VV+EC+VX+EC,F,가려져,Inflect,VV,EC,가리/VV+어/EC+지/VX+어/EC,*
가려져버렸,0,0,0,VV+EC+VX+EC+VX+EP,T,가려져버렸,Inflect,VV,EC,가리/VV+어/EC+지/VX+어/EC+버리/VX+었/EP,*
가려져서,0,0,0,VV+EC+VX+EC,F,가려져서,Inflect,VV,EC,가리/VV+ㅓ/EC+지/VX+ㅓ서/EC,*
가려져야,0,0,0,VV+EC+VX+EC,F,가려져야,Inflect,VV,EC,가리/VV+어/EC+지/VX+어야/EC,*
가려져왔,0,0,0,VV+EC+VX+EC+VX+EP,T,가려져왔,Inflect,VV,EC,가리/VV+어/EC+지/VX+어/EC+오/VX+았/EP,*
가려졌,0,0,0,VV+EC+VX+EP,T,가려졌,Inflect,VV,EC,가리/VV+어/EC+지/VX+었/EP,*
가려준다는,0,0,0,VV+EC+VX+ETM,T,가려준다는,Inflect,VV,EC,가리/VV+어/EC+주/VX+ᆫ다는/ETM,*
가려줄,0,0,0,VV+EC+VX+ETM,T,가려줄,Inflect,VV,EC,가리/VV+어/EC+주/VX+ᆯ/ETM,*
가려줄지,0,0,0,VV+EC+VX+EC,F,가려줄지,Inflect,VV,EC,가리/VV+어/EC+주/VX+ᆯ지/EC,*
가려진,0,0,0,VV+EC+VX+ETM,T,가려진,Inflect,VV,EC,가리/VV+ㅓ/EC+지/VX+ㄴ/ETM,*
가려진다,0,0,0,VV+EC+VX+EF,F,가려진다,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᆫ다/EF,*
가려진다고,0,0,0,VV+EC+VX+EC,F,가려진다고,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᆫ다고/EC,*
가려질,0,0,0,VV+EC+VX+ETM,T,가려질,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᆯ/ETM,*
가려짐,0,0,0,VV+EC+VX+ETN,T,가려짐,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᄆ/ETN,*
가려짐임,0,0,0,VV+EC+VX+ETN+VCP+ETN,T,가려짐임,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᄆ/ETN+이/VCP+ᄆ/ETN,*
가려집니다,0,0,0,VV+EC+VX+EF,F,가려집니다,Inflect,VV,EC,가리/VV+어/EC+지/VX+ᄇ니다/EF,*
가려쳐준,0,0,0,VV+EC+VX+ETM,T,가려쳐준,Inflect,VV,EC,가르치/VV+어/EC+주/VX+ᆫ/ETM,*
가련함,0,0,0,VA+ETN,T,가련함,Inflect,VA,ETN,가련하/VA+ᄆ/ETN,*
가렸,0,0,0,VV+EP,T,가렸,Inflect,VV,EP,가리/VV+었/EP,*
가로,0,0,0,EC+JKB,F,가로,Inflect,EC,JKB,ᆫ가/EC+로/JKB,*
가로건넌,0,0,0,VV+ETM,T,가로건넌,Inflect,VV,ETM,가로건너/VV+ᆫ/ETM,*
가로걸려,0,0,0,VV+EC,F,가로걸려,Inflect,VV,EC,가로걸리/VV+어/EC,*
가로놓여,0,0,0,VV+EC,F,가로놓여,Inflect,VV,EC,가로놓이/VV+어/EC,*
가로놓였,0,0,0,VV+EP,T,가로놓였,Inflect,VV,EP,가로놓이/VV+었/EP,*
가로놓인,0,0,0,VV+ETM,T,가로놓인,Inflect,VV,ETM,가로놓이/VV+ᆫ/ETM,*
가로놓인다,0,0,0,VV+EF,F,가로놓인다,Inflect,VV,EF,가로놓이/VV+ᆫ다/EF,*
가로놓일,0,0,0,VV+ETM,T,가로놓일,Inflect,VV,ETM,가로놓이/VV+ᆯ/ETM,*
가로누우면서,0,0,0,VV+EC,F,가로누우면서,Inflect,VV,EC,가로눕/VV+면서/EC,*
가로누워,0,0,0,VV+EC,F,가로누워,Inflect,VV,EC,가로눕/VV+어/EC,*
가로누워도,0,0,0,VV+EC,F,가로누워도,Inflect,VV,EC,가로눕/VV+어도/EC,*
가로눕혀,0,0,0,VV+EC,F,가로눕혀,Inflect,VV,EC,가로눕히/VV+어/EC,*
가로막혀,0,0,0,VV+EC,F,가로막혀,Inflect,VV,EC,가로막히/VV+어/EC,*
가로막혔,0,0,0,VV+EP,T,가로막혔,Inflect,VV,EP,가로막히/VV+었/EP,*
가로막힌,0,0,0,VV+ETM,T,가로막힌,Inflect,VV,ETM,가로막히/VV+ᆫ/ETM,*
가로저,0,0,0,VV,F,가로저,*,*,*,가로젓/VV,*
가로지른,0,0,0,VV+ETM,T,가로지른,Inflect,VV,ETM,가로지르/VV+ᆫ/ETM,*
가로지른다,0,0,0,VV+EF,F,가로지른다,Inflect,VV,EF,가로지르/VV+ᆫ다/EF,*
가로지를,0,0,0,VV+ETM,T,가로지를,Inflect,VV,ETM,가로지르/VV+ᆯ/ETM,*
가로지름,0,0,0,VV+ETN,T,가로지름,Inflect,VV,ETN,가로지르/VV+ᄆ/ETN,*
가로질러,0,0,0,VV+EC,F,가로질러,Inflect,VV,EC,가로지르/VV+어/EC,*
가로질러간다,0,0,0,VV+EC+VX+EC,F,가로질러간다,Inflect,VV,EC,가로지르/VV+어/EC+가/VX+ᆫ다/EC,*
가로질러간다,0,0,0,VV+EC+VX+EF,F,가로질러간다,Inflect,VV,EC,가로지르/VV+어/EC+가/VX+ᆫ다/EF,*
가로질러갈,0,0,0,VV+EC+VX+ETM,T,가로질러갈,Inflect,VV,EC,가로지르/VV+어/EC+가/VX+ᆯ/ETM,*
가로질러선,0,0,0,VV+EC,T,가로질러선,Inflect,VV,EC,가로지르/VV+어서/EC,*
가로질러야,0,0,0,VV+EC,F,가로질러야,Inflect,VV,EC,가로지르/VV+어야/EC,*
가로질러온,0,0,0,VV+EC+VX+ETM,T,가로질러온,Inflect,VV,EC,가로지르/VV+어/EC+오/VX+ᆫ/ETM,*
가로질렀,0,0,0,VV+EP,T,가로질렀,Inflect,VV,EP,가로지르/VV+었/EP,*
가로질려,0,0,0,VV+EC,F,가로질려,Inflect,VV,EC,가로지르/VV+려/EC,*
가로질린,0,0,0,VV+ETM,T,가로질린,Inflect,VV,ETM,가로질리/VV+ᆫ/ETM,*
가로챈,0,0,0,VV+ETM,T,가로챈,Inflect,VV,ETM,가로채/VV+ᆫ/ETM,*
가로챈다,0,0,0,VV+EF,F,가로챈다,Inflect,VV,EF,가로채/VV+ᆫ다/EF,*
가로챈다던가,0,0,0,VV+EC,F,가로챈다던가,Inflect,VV,EC,가로채/VV+ᆫ다던가/EC,*
가로챈단,0,0,0,VV+ETM,T,가로챈단,Inflect,VV,ETM,가로채/VV+ᆫ단/ETM,*
가로챌,0,0,0,VV+ETM,T,가로챌,Inflect,VV,ETM,가로채/VV+ᆯ/ETM,*
가로챘,0,0,0,VV+EP,T,가로챘,Inflect,VV,EP,가로채/VV+었/EP,*
가로쳐,0,0,0,VV+EC,F,가로쳐,Inflect,VV,EC,가로치/VV+ㅓ/EC,*
가르쳐,0,0,0,VV+EC,F,가르쳐,Inflect,VV,EC,가르치/VV+ㅓ/EC,*
가르쳐,0,0,0,VV+EF,F,가르쳐,Inflect,VV,EF,가르치/VV+ㅓ/EF,*
가르쳐놔야,0,0,0,VV+EC+VX+EC,F,가르쳐놔야,Inflect,VV,EC,가르치/VV+어/EC+놓/VX+아야/EC,*
가르쳐도,0,0,0,VV+EC,F,가르쳐도,Inflect,VV,EC,가르치/VV+ㅓ도/EC,*
가르쳐드려도,0,0,0,VV+EC+VX+EC,F,가르쳐드려도,Inflect,VV,EC,가르치/VV+어/EC+드리/VX+어도/EC,*
가르쳐드린,0,0,0,VV+EC+VX+ETM,T,가르쳐드린,Inflect,VV,EC,가르치/VV+어/EC+드리/VX+ᆫ/ETM,*
가르쳐드릴,0,0,0,VV+EC+VX+ETM,T,가르쳐드릴,Inflect,VV,EC,가르치/VV+어/EC+드리/VX+ᆯ/ETM,*
가르쳐라,0,0,0,VV+EF,F,가르쳐라,Inflect,VV,EF,가르치/VV+ㅓ라/EF,*
가르쳐본,0,0,0,VV+EC+VX+ETM,T,가르쳐본,Inflect,VV,EC,가르치/VV+어/EC+보/VX+ᆫ/ETM,*
가르쳐서,0,0,0,VV+EC,F,가르쳐서,Inflect,VV,EC,가르치/VV+어서/EC,*
가르쳐야,0,0,0,VV+EC,F,가르쳐야,Inflect,VV,EC,가르치/VV+ㅓ야/EC,*
가르쳐야겠,0,0,0,VV+EC+VX+EP,T,가르쳐야겠,Inflect,VV,EC,가르치/VV+어야/EC+하/VX+겠/EP,*
가르쳐야만,0,0,0,VV+EC,T,가르쳐야만,Inflect,VV,EC,가르치/VV+어야만/EC,*
가르쳐야지,0,0,0,VV+EC,F,가르쳐야지,Inflect,VV,EC,가르치/VV+어야지/EC,*
가르쳐야지,0,0,0,VV+EF,F,가르쳐야지,Inflect,VV,EF,가르치/VV+어야지/EF,*
가르쳐야지요,0,0,0,VV+EC,F,가르쳐야지요,Inflect,VV,EC,가르치/VV+어야지요/EC,*
가르쳐온,0,0,0,VV+EC+VX+ETM,T,가르쳐온,Inflect,VV,EC,가르치/VV+어/EC+오/VX+ᆫ/ETM,*
가르쳐왔,0,0,0,VV+EC+VX+EP,T,가르쳐왔,Inflect,VV,EC,가르치/VV+어/EC+오/VX+았/EP,*
가르쳐요,0,0,0,VV+EF,F,가르쳐요,Inflect,VV,EF,가르치/VV+ㅓ요/EF,*
가르쳐준,0,0,0,VV+EC+VX+ETM,T,가르쳐준,Inflect,VV,EC,가르치/VV+어/EC+주/VX+ᆫ/ETM,*
가르쳐준다,0,0,0,VV+EC+VX+EF,F,가르쳐준다,Inflect,VV,EC,가르치/VV+어/EC+주/VX+ᆫ다/EF,*
가르쳐줄,0,0,0,VV+EC+VX+ETM,T,가르쳐줄,Inflect,VV,EC,가르치/VV+어/EC+주/VX+ᆯ/ETM,*
가르쳐줄게요,0,0,0,VV+EC+VX+EF,F,가르쳐줄게요,Inflect,VV,EC,가르치/VV+어/EC+주/VX+ᆯ게요/EF,*
