가레톤,0,0,0,NNP,인명,T,가레톤,*,*,*,*,*
가렌,0,0,0,NNP,인명,T,가렌,*,*,*,*,*
가렝,0,0,0,NNP,인명,T,가렝,*,*,*,*,*
가로네,0,0,0,NNP,인명,F,가로네,*,*,*,*,*
가로니,0,0,0,NNP,인명,F,가로니,*,*,*,*,*
가로등,0,0,0,NNP,인명,T,가로등,*,*,*,*,*
가로포로,0,0,0,NNP,인명,F,가로포로,*,*,*,*,*
가로폴로,0,0,0,NNP,인명,F,가로폴로,*,*,*,*,*
가론,0,0,0,NNP,인명,T,가론,*,*,*,*,*
가르고,0,0,0,NNP,인명,F,가르고,*,*,*,*,*
가르기유,0,0,0,NNP,인명,F,가르기유,*,*,*,*,*
가르데니아,0,0,0,NNP,인명,F,가르데니아,*,*,*,*,*
가르데트,0,0,0,NNP,인명,F,가르데트,*,*,*,*,*
가르델,0,0,0,NNP,인명,T,가르델,*,*,*,*,*
가르디너,0,0,0,NNP,인명,F,가르디너,*,*,*,*,*
가르부글리아,0,0,0,NNP,인명,F,가르부글리아,*,*,*,*,*
가르세스,0,0,0,NNP,인명,F,가르세스,*,*,*,*,*
가르셀라,0,0,0,NNP,인명,F,가르셀라,*,*,*,*,*
가르송,0,0,0,NNP,인명,T,가르송,*,*,*,*,*
가르스,0,0,0,NNP,인명,F,가르스,*,*,*,*,*
가르시,0,0,0,NNP,인명,F,가르시,*,*,*,*,*
가르시니,0,0,0,NNP,인명,F,가르시니,*,*,*,*,*
가르시아디에고,0,0,0,NNP,인명,F,가르시아디에고,*,*,*,*,*
가르젤리,0,0,0,NNP,인명,F,가르젤리,*,*,*,*,*
가르존,0,0,0,NNP,인명,T,가르존,*,*,*,*,*
가르지울로,0,0,0,NNP,인명,F,가르지울로,*,*,*,*,*
가르코,0,0,0,NNP,인명,F,가르코,*,*,*,*,*
가르트너,0,0,0,NNP,인명,F,가르트너,*,*,*,*,*
가르피아스,0,0,0,NNP,인명,F,가르피아스,*,*,*,*,*
가를로스,0,0,0,NNP,인명,F,가를로스,*,*,*,*,*
가리게스,0,0,0,NNP,인명,F,가리게스,*,*,*,*,*
가리나,0,0,0,NNP,인명,F,가리나,*,*,*,*,*
가리발리아,0,0,0,NNP,인명,F,가리발리아,*,*,*,*,*
가리비에르,0,0,0,NNP,인명,F,가리비에르,*,*,*,*,*
가리빈,0,0,0,NNP,인명,T,가리빈,*,*,*,*,*
가리손,0,0,0,NNP,인명,T,가리손,*,*,*,*,*
가리스,0,0,0,NNP,인명,F,가리스,*,*,*,*,*
가리아조,0,0,0,NNP,인명,F,가리아조,*,*,*,*,*
가리온,0,0,0,NNP,인명,T,가리온,*,*,*,*,*
가리카이,0,0,0,NNP,인명,F,가리카이,*,*,*,*,*
가리피아나키스,0,0,0,NNP,인명,F,가리피아나키스,*,*,*,*,*
가릭,0,0,0,NNP,인명,T,가릭,*,*,*,*,*
가마나카,0,0,0,NNP,인명,F,가마나카,*,*,*,*,*
가마쉬,0,0,0,NNP,인명,F,가마쉬,*,*,*,*,*
가머,0,0,0,NNP,인명,F,가머,*,*,*,*,*
가먼,0,0,0,NNP,인명,T,가먼,*,*,*,*,*
가메오카,0,0,0,NNP,인명,F,가메오카,*,*,*,*,*
가메이시,0,0,0,NNP,인명,F,가메이시,*,*,*,*,*
가멜론,0,0,0,NNP,인명,T,가멜론,*,*,*,*,*
가면무도회,0,0,0,NNP,인명,F,가면무도회,*,*,*,*,*
가미,0,0,0,NNP,인명,F,가미,*,*,*,*,*
가미가와,0,0,0,NNP,인명,F,가미가와,*,*,*,*,*
가밀,0,0,0,NNP,인명,T,가밀,*,*,*,*,*
가바,0,0,0,NNP,인명,F,가바,*,*,*,*,*
가바렌츠,0,0,0,NNP,인명,F,가바렌츠,*,*,*,*,*
가바르스키,0,0,0,NNP,인명,F,가바르스키,*,*,*,*,*
가바미,0,0,0,NNP,인명,F,가바미,*,*,*,*,*
가반,0,0,0,NNP,인명,T,가반,*,*,*,*,*
가발돈,0,0,0,NNP,인명,T,가발돈,*,*,*,*,*
가버너,0,0,0,NNP,인명,F,가버너,*,*,*,*,*
가버스,0,0,0,NNP,인명,F,가버스,*,*,*,*,*
가버트,0,0,0,NNP,인명,F,가버트,*,*,*,*,*
가번,0,0,0,NNP,인명,T,가번,*,*,*,*,*
가베,0,0,0,NNP,인명,F,가베,*,*,*,*,*
가베이,0,0,0,NNP,인명,F,가베이,*,*,*,*,*
가베트,0,0,0,NNP,인명,F,가베트,*,*,*,*,*
가벨라,0,0,0,NNP,인명,F,가벨라,*,*,*,*,*
가보일,0,0,0,NNP,인명,T,가보일,*,*,*,*,*
가부로,0,0,0,NNP,인명,F,가부로,*,*,*,*,*
가브,0,0,0,NNP,인명,F,가브,*,*,*,*,*
가브론,0,0,0,NNP,인명,T,가브론,*,*,*,*,*
가브뤼룩,0,0,0,NNP,인명,T,가브뤼룩,*,*,*,*,*
가브리로빅,0,0,0,NNP,인명,T,가브리로빅,*,*,*,*,*
가브리엘로,0,0,0,NNP,인명,F,가브리엘로,*,*,*,*,*
가브리엘손,0,0,0,NNP,인명,T,가브리엘손,*,*,*,*,*
가브리오,0,0,0,NNP,인명,F,가브리오,*,*,*,*,*
가비라스,0,0,0,NNP,인명,F,가비라스,*,*,*,*,*
가비리아,0,0,0,NNP,인명,F,가비리아,*,*,*,*,*
가비손,0,0,0,NNP,인명,T,가비손,*,*,*,*,*
가사마츠,0,0,0,NNP,인명,F,가사마츠,*,*,*,*,*
가샤,0,0,0,NNP,인명,F,가샤,*,*,*,*,*
가성패,0,0,0,NNP,인명,F,가성패,*,*,*,*,*
가세,0,0,0,NNP,인명,F,가세,*,*,*,*,*
가세미,0,0,0,NNP,인명,F,가세미,*,*,*,*,*
가셋,0,0,0,NNP,인명,T,가셋,*,*,*,*,*
가셰,0,0,0,NNP,인명,F,가셰,*,*,*,*,*
가소프스키,0,0,0,NNP,인명,F,가소프스키,*,*,*,*,*
가쇼,0,0,0,NNP,인명,F,가쇼,*,*,*,*,*
가수가이,0,0,0,NNP,인명,F,가수가이,*,*,*,*,*
가수량,0,0,0,NNP,인명,T,가수량,*,*,*,*,*
가스니어,0,0,0,NNP,인명,F,가스니어,*,*,*,*,*
가스도프,0,0,0,NNP,인명,F,가스도프,*,*,*,*,*
가스리,0,0,0,NNP,인명,F,가스리,*,*,*,*,*
가스맨,0,0,0,NNP,인명,T,가스맨,*,*,*,*,*
가스먼,0,0,0,NNP,인명,T,가스먼,*,*,*,*,*
가스탈도,0,0,0,NNP,인명,F,가스탈도,*,*,*,*,*
가스탈디,0,0,0,NNP,인명,F,가스탈디,*,*,*,*,*
가스탐비드,0,0,0,NNP,인명,F,가스탐비드,*,*,*,*,*
가스터,0,0,0,NNP,인명,F,가스터,*,*,*,*,*
가스토니,0,0,0,NNP,인명,F,가스토니,*,*,*,*,*
가스트,0,0,0,NNP,인명,F,가스트,*,*,*,*,*
가스틴,0,0,0,NNP,인명,T,가스틴,*,*,*,*,*
가스파로,0,0,0,NNP,인명,F,가스파로,*,*,*,*,*
가스페리,0,0,0,NNP,인명,F,가스페리,*,*,*,*,*
가슬리니,0,0,0,NNP,인명,F,가슬리니,*,*,*,*,*
가슴시각개발연구소,0,0,0,NNP,인명,F,가슴시각개발연구소,*,*,*,*,*
가시노,0,0,0,NNP,인명,F,가시노,*,*,*,*,*
가시스,0,0,0,NNP,인명,F,가시스,*,*,*,*,*
가시아,0,0,0,NNP,인명,F,가시아,*,*,*,*,*
가시오로우스키,0,0,0,NNP,인명,F,가시오로우스키,*,*,*,*,*
가시와바라,0,0,0,NNP,인명,F,가시와바라,*,*,*,*,*
가시와야,0,0,0,NNP,인명,F,가시와야,*,*,*,*,*
가시이,0,0,0,NNP,인명,F,가시이,*,*,*,*,*
가쏘,0,0,0,NNP,인명,F,가쏘,*,*,*,*,*
가쓰,0,0,0,NNP,인명,F,가쓰,*,*,*,*,*
가쓰무라,0,0,0,NNP,인명,F,가쓰무라,*,*,*,*,*
가쓰미,0,0,0,NNP,인명,F,가쓰미,*,*,*,*,*
가쓰요시,0,0,0,NNP,인명,F,가쓰요시,*,*,*,*,*
가알,0,0,0,NNP,인명,T,가알,*,*,*,*,*
가애,0,0,0,NNP,인명,F,가애,*,*,*,*,*
가야,0,0,0,NNP,인명,F,가야,*,*,*,*,*
가야노,0,0,0,NNP,인명,F,가야노,*,*,*,*,*
가얄포,0,0,0,NNP,인명,F,가얄포,*,*,*,*,*
가에루오토코,0,0,0,NNP,인명,F,가에루오토코,*,*,*,*,*
가에타,0,0,0,NNP,인명,F,가에타,*,*,*,*,*
가엘라,0,0,0,NNP,인명,F,가엘라,*,*,*,*,*
가엠,0,0,0,NNP,인명,T,가엠,*,*,*,*,*
가영은,0,0,0,NNP,인명,T,가영은,*,*,*,*,*
가예브스키,0,0,0,NNP,인명,F,가예브스키,*,*,*,*,*
가예트,0,0,0,NNP,인명,F,가예트,*,*,*,*,*
가오숑지에,0,0,0,NNP,인명,F,가오숑지에,*,*,*,*,*
가오스,0,0,0,NNP,인명,F,가오스,*,*,*,*,*
가오시시,0,0,0,NNP,인명,F,가오시시,*,*,*,*,*
가오엔엔,0,0,0,NNP,인명,T,가오엔엔,*,*,*,*,*
가오지펑,0,0,0,NNP,인명,T,가오지펑,*,*,*,*,*
가와라자키,0,0,0,NNP,인명,F,가와라자키,*,*,*,*,*
가와마타,0,0,0,NNP,인명,F,가와마타,*,*,*,*,*
가와무라,0,0,0,NNP,인명,F,가와무라,*,*,*,*,*
가와자키,0,0,0,NNP,인명,F,가와자키,*,*,*,*,*
가와즈,0,0,0,NNP,인명,F,가와즈,*,*,*,*,*
가와케,0,0,0,NNP,인명,F,가와케,*,*,*,*,*
가와타,0,0,0,NNP,인명,F,가와타,*,*,*,*,*
가와타니,0,0,0,NNP,인명,F,가와타니,*,*,*,*,*
가와하라,0,0,0,NNP,인명,F,가와하라,*,*,*,*,*
가우더,0,0,0,NNP,인명,F,가우더,*,*,*,*,*
가우데트,0,0,0,NNP,인명,F,가우데트,*,*,*,*,*
가우덴치,0,0,0,NNP,인명,F,가우덴치,*,*,*,*,*
가우드,0,0,0,NNP,인명,F,가우드,*,*,*,*,*
가우디노,0,0,0,NNP,인명,F,가우디노,*,*,*,*,*
가우즈먼,0,0,0,NNP,인명,T,가우즈먼,*,*,*,*,*
가우트리,0,0,0,NNP,인명,F,가우트리,*,*,*,*,*
가우허,0,0,0,NNP,인명,F,가우허,*,*,*,*,*
가운,0,0,0,NNP,인명,T,가운,*,*,*,*,*
가울,0,0,0,NNP,인명,T,가울,*,*,*,*,*
가울케,0,0,0,NNP,인명,F,가울케,*,*,*,*,*
가웁,0,0,0,NNP,인명,T,가웁,*,*,*,*,*
가윈,0,0,0,NNP,인명,T,가윈,*,*,*,*,*
가을방학,0,0,0,NNP,인명,T,가을방학,*,*,*,*,*
가이-로저,0,0,0,NNP,인명,*,가이-로저,*,*,*,*,*
가이거맨,0,0,0,NNP,인명,T,가이거맨,*,*,*,*,*
가이너,0,0,0,NNP,인명,F,가이너,*,*,*,*,*
가이다로프,0,0,0,NNP,인명,F,가이다로프,*,*,*,*,*
가이다이,0,0,0,NNP,인명,F,가이다이,*,*,*,*,*
가이라르,0,0,0,NNP,인명,F,가이라르,*,*,*,*,*
가이렌느,0,0,0,NNP,인명,F,가이렌느,*,*,*,*,*
가이로,0,0,0,NNP,인명,F,가이로,*,*,*,*,*
가이먼,0,0,0,NNP,인명,T,가이먼,*,*,*,*,*
가이보바,0,0,0,NNP,인명,F,가이보바,*,*,*,*,*
가이아,0,0,0,NNP,인명,F,가이아,*,*,*,*,*
가이어할터,0,0,0,NNP,인명,F,가이어할터,*,*,*,*,*
가이에,0,0,0,NNP,인명,F,가이에,*,*,*,*,*
가이엣,0,0,0,NNP,인명,T,가이엣,*,*,*,*,*
가이조,0,0,0,NNP,인명,F,가이조,*,*,*,*,*
가이즈,0,0,0,NNP,인명,F,가이즈,*,*,*,*,*
가이즐러,0,0,0,NNP,인명,F,가이즐러,*,*,*,*,*
가이타지스,0,0,0,NNP,인명,F,가이타지스,*,*,*,*,*
가이테,0,0,0,NNP,인명,F,가이테,*,*,*,*,*
가이하라,0,0,0,NNP,인명,F,가이하라,*,*,*,*,*
가일레드,0,0,0,NNP,인명,F,가일레드,*,*,*,*,*
가잉,0,0,0,NNP,인명,T,가잉,*,*,*,*,*
가자,0,0,0,NNP,인명,F,가자,*,*,*,*,*
가자드,0,0,0,NNP,인명,F,가자드,*,*,*,*,*
가자리언,0,0,0,NNP,인명,T,가자리언,*,*,*,*,*
가자마,0,0,0,NNP,인명,F,가자마,*,*,*,*,*
가자마츠,0,0,0,NNP,인명,F,가자마츠,*,*,*,*,*
가자마츠리,0,0,0,NNP,인명,F,가자마츠리,*,*,*,*,*
가자미소년단,0,0,0,NNP,인명,T,가자미소년단,*,*,*,*,*
가자토,0,0,0,NNP,인명,F,가자토,*,*,*,*,*
가잔,0,0,0,NNP,인명,T,가잔,*,*,*,*,*
가잘,0,0,0,NNP,인명,T,가잘,*,*,*,*,*
가정정,0,0,0,NNP,인명,T,가정정,*,*,*,*,*
가제른,0,0,0,NNP,인명,T,가제른,*,*,*,*,*
가제프,0,0,0,NNP,인명,F,가제프,*,*,*,*,*
가젠드라,0,0,0,NNP,인명,F,가젠드라,*,*,*,*,*
가젤,0,0,0,NNP,인명,T,가젤,*,*,*,*,*
가조,0,0,0,NNP,인명,F,가조,*,*,*,*,*
가조스,0,0,0,NNP,인명,F,가조스,*,*,*,*,*
가준웅,0,0,0,NNP,인명,T,가준웅,*,*,*,*,*
가즈나리,0,0,0,NNP,인명,F,가즈나리,*,*,*,*,*
가즈노,0,0,0,NNP,인명,F,가즈노,*,*,*,*,*
가즈마,0,0,0,NNP,인명,F,가즈마,*,*,*,*,*
가즈비니자데,0,0,0,NNP,인명,F,가즈비니자데,*,*,*,*,*
가즈요시,0,0,0,NNP,인명,F,가즈요시,*,*,*,*,*
가즈코,0,0,0,NNP,인명,F,가즈코,*,*,*,*,*
가즈후미,0,0,0,NNP,인명,F,가즈후미,*,*,*,*,*
가지와라,0,0,0,NNP,인명,F,가지와라,*,*,*,*,*
가지자데,0,0,0,NNP,인명,F,가지자데,*,*,*,*,*
가츠다,0,0,0,NNP,인명,F,가츠다,*,*,*,*,*
가츠라,0,0,0,NNP,인명,F,가츠라,*,*,*,*,*
가츠미,0,0,0,NNP,인명,F,가츠미,*,*,*,*,*
가츠에,0,0,0,NNP,인명,F,가츠에,*,*,*,*,*
가츠이치,0,0,0,NNP,인명,F,가츠이치,*,*,*,*,*
가츠지,0,0,0,NNP,인명,F,가츠지,*,*,*,*,*
가츠토시,0,0,0,NNP,인명,F,가츠토시,*,*,*,*,*
가츠히코,0,0,0,NNP,인명,F,가츠히코,*,*,*,*,*
가츠히토,0,0,0,NNP,인명,F,가츠히토,*,*,*,*,*
가케스,0,0,0,NNP,인명,F,가케스,*,*,*,*,*
가케히,0,0,0,NNP,인명,F,가케히,*,*,*,*,*
가쿠지,0,0,0,NNP,인명,F,가쿠지,*,*,*,*,*
가쿠치,0,0,0,NNP,인명,F,가쿠치,*,*,*,*,*
가쿠타,0,0,0,NNP,인명,F,가쿠타,*,*,*,*,*
가크,0,0,0,NNP,인명,F,가크,*,*,*,*,*
가키노모토,0,0,0,NNP,인명,F,가키노모토,*,*,*,*,*
가키자와,0,0,0,NNP,인명,F,가키자와,*,*,*,*,*
가타무라,0,0,0,NNP,인명,F,가타무라,*,*,*,*,*
가타부치,0,0,0,NNP,인명,F,가타부치,*,*,*,*,*
가타야마,0,0,0,NNP,인명,F,가타야마,*,*,*,*,*
가타쿠라,0,0,0,NNP,인명,F,가타쿠라,*,*,*,*,*
가타키리,0,0,0,NNP,인명,F,가타키리,*,*,*,*,*
가타히라,0,0,0,NNP,인명,F,가타히라,*,*,*,*,*
가테유,0,0,0,NNP,인명,F,가테유,*,*,*,*,*
가토리,0,0,0,NNP,인명,F,가토리,*,*,*,*,*
가트너,0,0,0,NNP,인명,F,가트너,*,*,*,*,*
가티스,0,0,0,NNP,인명,F,가티스,*,*,*,*,*
가패스,0,0,0,NNP,인명,F,가패스,*,*,*,*,*
가펫,0,0,0,NNP,인명,T,가펫,*,*,*,*,*
가포르,0,0,0,NNP,인명,F,가포르,*,*,*,*,*
가포리,0,0,0,NNP,인명,F,가포리,*,*,*,*,*
가프,0,0,0,NNP,인명,F,가프,*,*,*,*,*
가피엘,0,0,0,NNP,인명,T,가피엘,*,*,*,*,*
가핑클,0,0,0,NNP,인명,T,가핑클,*,*,*,*,*
가하,0,0,0,NNP,인명,F,가하,*,*,*,*,*
가흐레마니,0,0,0,NNP,인명,F,가흐레마니,*,*,*,*,*
가흐비,0,0,0,NNP,인명,F,가흐비,*,*,*,*,*
가흔혜,0,0,0,NNP,인명,F,가흔혜,*,*,*,*,*
가흠정,0,0,0,NNP,인명,T,가흠정,*,*,*,*,*
간기봉,0,0,0,NNP,인명,T,간기봉,*,*,*,*,*
간노,0,0,0,NNP,인명,F,간노,*,*,*,*,*
간다,0,0,0,NNP,인명,F,간다,*,*,*,*,*
간다라,0,0,0,NNP,인명,F,간다라,*,*,*,*,*
간델라,0,0,0,NNP,인명,F,간델라,*,*,*,*,*
간돌피,0,0,0,NNP,인명,F,간돌피,*,*,*,*,*
간디니,0,0,0,NNP,인명,F,간디니,*,*,*,*,*
간디도,0,0,0,NNP,인명,F,간디도,*,*,*,*,*
간만서,0,0,0,NNP,인명,F,간만서,*,*,*,*,*
간바다,0,0,0,NNP,인명,F,간바다,*,*,*,*,*
간석명,0,0,0,NNP,인명,T,간석명,*,*,*,*,*
간자부로,0,0,0,NNP,인명,F,간자부로,*,*,*,*,*
간주,0,0,0,NNP,인명,F,간주,*,*,*,*,*
간즈,0,0,0,NNP,인명,F,간즈,*,*,*,*,*
간지,0,0,0,NNP,인명,F,간지,*,*,*,*,*
간지로,0,0,0,NNP,인명,F,간지로,*,*,*,*,*
간지야,0,0,0,NNP,인명,F,간지야,*,*,*,*,*
간차오,0,0,0,NNP,인명,F,간차오,*,*,*,*,*
간츠체,0,0,0,NNP,인명,F,간츠체,*,*,*,*,*
간츨러,0,0,0,NNP,인명,F,간츨러,*,*,*,*,*
간쿠로,0,0,0,NNP,인명,F,간쿠로,*,*,*,*,*
간트만,0,0,0,NNP,인명,T,간트만,*,*,*,*,*
간혜진,0,0,0,NNP,인명,T,간혜진,*,*,*,*,*
갈가니,0,0,0,NNP,인명,F,갈가니,*,*,*,*,*
갈갈이,0,0,0,NNP,인명,F,갈갈이,*,*,*,*,*
갈라,0,0,0,NNP,인명,F,갈라,*,*,*,*,*
갈라가,0,0,0,NNP,인명,F,갈라가,*,*,*,*,*
갈라거,0,0,0,NNP,인명,F,갈라거,*,*,*,*,*
갈라노,0,0,0,NNP,인명,F,갈라노,*,*,*,*,*
갈라도,0,0,0,NNP,인명,F,갈라도,*,*,*,*,*
갈라드,0,0,0,NNP,인명,F,갈라드,*,*,*,*,*
갈라바니,0,0,0,NNP,인명,F,갈라바니,*,*,*,*,*
갈라브뤼,0,0,0,NNP,인명,F,갈라브뤼,*,*,*,*,*
갈라소,0,0,0,NNP,인명,F,갈라소,*,*,*,*,*
갈라쏘,0,0,0,NNP,인명,F,갈라쏘,*,*,*,*,*
갈라이,0,0,0,NNP,인명,F,갈라이,*,*,*,*,*
갈라즈카,0,0,0,NNP,인명,F,갈라즈카,*,*,*,*,*
갈라티,0,0,0,NNP,인명,F,갈라티,*,*,*,*,*
갈라퍼,0,0,0,NNP,인명,F,갈라퍼,*,*,*,*,*
갈레고스,0,0,0,NNP,인명,F,갈레고스,*,*,*,*,*
갈레니,0,0,0,NNP,인명,F,갈레니,*,*,*,*,*
갈레라,0,0,0,NNP,인명,F,갈레라,*,*,*,*,*
갈레릭,0,0,0,NNP,인명,T,갈레릭,*,*,*,*,*
갈레아,0,0,0,NNP,인명,F,갈레아,*,*,*,*,*
갈레오티,0,0,0,NNP,인명,F,갈레오티,*,*,*,*,*
갈레이,0,0,0,NNP,인명,F,갈레이,*,*,*,*,*
갈레키,0,0,0,NNP,인명,F,갈레키,*,*,*,*,*
갈레티,0,0,0,NNP,인명,F,갈레티,*,*,*,*,*
갈렌더스,0,0,0,NNP,인명,F,갈렌더스,*,*,*,*,*
갈렌베르거,0,0,0,NNP,인명,F,갈렌베르거,*,*,*,*,*
갈로네,0,0,0,NNP,인명,F,갈로네,*,*,*,*,*
갈로뜨,0,0,0,NNP,인명,F,갈로뜨,*,*,*,*,*
갈로리아,0,0,0,NNP,인명,F,갈로리아,*,*,*,*,*
갈로아,0,0,0,NNP,인명,F,갈로아,*,*,*,*,*
갈로앵,0,0,0,NNP,인명,T,갈로앵,*,*,*,*,*
갈로트,0,0,0,NNP,인명,F,갈로트,*,*,*,*,*
갈루스,0,0,0,NNP,인명,F,갈루스,*,*,*,*,*
갈룹,0,0,0,NNP,인명,T,갈룹,*,*,*,*,*
갈르,0,0,0,NNP,인명,F,갈르,*,*,*,*,*
갈리니,0,0,0,NNP,인명,F,갈리니,*,*,*,*,*
갈리도,0,0,0,NNP,인명,F,갈리도,*,*,*,*,*
갈리스테오,0,0,0,NNP,인명,F,갈리스테오,*,*,*,*,*
갈리아,0,0,0,NNP,인명,F,갈리아,*,*,*,*,*
갈리아티,0,0,0,NNP,인명,F,갈리아티,*,*,*,*,*
갈리안느,0,0,0,NNP,인명,F,갈리안느,*,*,*,*,*
갈리엔,0,0,0,NNP,인명,T,갈리엔,*,*,*,*,*
갈리치,0,0,0,NNP,인명,F,갈리치,*,*,*,*,*
갈리코,0,0,0,NNP,인명,F,갈리코,*,*,*,*,*
갈릭카,0,0,0,NNP,인명,F,갈릭카,*,*,*,*,*
갈린,0,0,0,NNP,인명,T,갈린,*,*,*,*,*
갈릴리,0,0,0,NNP,인명,F,갈릴리,*,*,*,*,*
갈릴리아노,0,0,0,NNP,인명,F,갈릴리아노,*,*,*,*,*
갈링톤,0,0,0,NNP,인명,T,갈링톤,*,*,*,*,*
갈미성,0,0,0,NNP,인명,T,갈미성,*,*,*,*,*
갈바네크,0,0,0,NNP,인명,F,갈바네크,*,*,*,*,*
갈베스,0,0,0,NNP,인명,F,갈베스,*,*,*,*,*
갈베즈,0,0,0,NNP,인명,F,갈베즈,*,*,*,*,*
갈브레스,0,0,0,NNP,인명,F,갈브레스,*,*,*,*,*
갈브레이스,0,0,0,NNP,인명,F,갈브레이스,*,*,*,*,*
갈소보,0,0,0,NNP,인명,F,갈소보,*,*,*,*,*
갈스란,0,0,0,NNP,인명,T,갈스란,*,*,*,*,*
갈염,0,0,0,NNP,인명,T,갈염,*,*,*,*,*
갈이준,0,0,0,NNP,인명,T,갈이준,*,*,*,*,*
갈충로,0,0,0,NNP,인명,F,갈충로,*,*,*,*,*
갈테르,0,0,0,NNP,인명,F,갈테르,*,*,*,*,*
갈트,0,0,0,NNP,인명,F,갈트,*,*,*,*,*
갈패트릭,0,0,0,NNP,인명,T,갈패트릭,*,*,*,*,*
갈퍼린,0,0,0,NNP,인명,T,갈퍼린,*,*,*,*,*
갈프레,0,0,0,NNP,인명,F,갈프레,*,*,*,*,*
감국량,0,0,0,NNP,인명,T,감국량,*,*,*,*,*
감렘,0,0,0,NNP,인명,T,감렘,*,*,*,*,*
감린게레예프,0,0,0,NNP,인명,F,감린게레예프,*,*,*,*,*
감바,0,0,0,NNP,인명,F,감바,*,*,*,*,*
감바드,0,0,0,NNP,인명,F,감바드,*,*,*,*,*
감보아,0,0,0,NNP,인명,F,감보아,*,*,*,*,*
감시라이,0,0,0,NNP,인명,F,감시라이,*,*,*,*,*
감일상,0,0,0,NNP,인명,T,감일상,*,*,*,*,*
감자정,0,0,0,NNP,인명,T,감자정,*,*,*,*,*
감플,0,0,0,NNP,인명,T,감플,*,*,*,*,*
감희경,0,0,0,NNP,인명,T,감희경,*,*,*,*,*
갓달드,0,0,0,NNP,인명,F,갓달드,*,*,*,*,*
갓수미,0,0,0,NNP,인명,F,갓수미,*,*,*,*,*
갓스테인,0,0,0,NNP,인명,T,갓스테인,*,*,*,*,*
갓차우스,0,0,0,NNP,인명,F,갓차우스,*,*,*,*,*
갓프레드,0,0,0,NNP,인명,F,갓프레드,*,*,*,*,*
갓프리,0,0,0,NNP,인명,F,갓프리,*,*,*,*,*
강가,0,0,0,NNP,인명,F,강가,*,*,*,*,*
강가령,0,0,0,NNP,인명,T,강가령,*,*,*,*,*
